bart_mtmh,bart,btz
0.9255813953488372,0.9313953488372093,0.9505813953488372
0.9286821705426357,0.9346899224806201,0.9486434108527132
0.9234496124031008,0.9310077519379845,0.9459302325581396
0.9323643410852713,0.9346899224806201,0.9494186046511628
0.9282945736434108,0.9364341085271318,0.9527131782945737
0.9182170542635659,0.9313953488372093,0.9482558139534883
0.9284883720930233,0.9333333333333333,0.9496124031007752
0.9187984496124031,0.9306201550387597,0.9439922480620155
0.9217054263565891,0.9286821705426357,0.9451550387596899
0.9242248062015503,0.9312015503875969,0.9461240310077519
